market,name,price,ma15,ma50,ma120,slope15,gap50,gap120,conv50,conv120,f50up,f50down,f120up,f120down,golden_now,dead_now,up120_now,down120_now,value_accel_pct,ret5_pct,launch_score,launch_grade,delta_price_pct,delta_value_accel_pct,delta_launch_score,delta_slope15,delta_gap120,flag_score14,flag_value300,flag_ankr_like,flag_early_ignition,snapshot_kst,snapshot_epoch,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_price_pct_15m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate
KRW-OP,옵티미즘,136.0,136.8,131.16,155.1,0.588235294117645,-4.300091491308337,11.798839458413916,-0.9955497877861454,-0.9070363601908721,,,13.008121808844608,,False,False,False,False,129.8121016157963,9.677419354838701,13.0,A급,0.0,0.01362547708882289,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,301610.59015450004,0.0,,5,0.0,complete,1788415886932,1788416435397,1338110.18645907,1642168.69808474,-0.10202350967977011,137.0,138.0,0.7299270072992803,-0.7299270072992692,1.4492753623188406,199.9999999999985,,8.222617214334083,-100.0,0.01362547708882289,0.0,,,,,,,,,,,,,,,,,22915.99015498004,-13634.1765,0.0,rising,falling,buy_only,accelerating,neutral,False,False,False,pass
KRW-SAFE,세이프,130.0,126.93333333333334,125.12,149.86666666666667,0.4749340369393229,-1.44927536231884,15.302491103202847,-1.0169448153349137,-0.7748901776806164,,,,,False,False,False,False,588.95809486122,6.557377049180335,10.0,A급,0.0,0.26814311004272895,0.0,0.0,0.0,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,649154.7259925,49446.513999999996,13.128422480753649,7,0.0,complete,1788416007158,1788416333583,1370150.34039838,2044789.82925903,-0.19755528804135108,132.0,132.0,0.0,-1.5151515151515138,1.5151515151515151,,,-92.95715542583977,,0.26814311004272895,0.0,,,,,,,,,,,,,,,,,-8568068.7858568,49446.513999999996,0.0,falling,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-GLM,골렘,148.0,148.93333333333334,139.04,160.93333333333334,1.0402532790592556,-7.115458381281176,7.456503728251864,-1.045286310314871,-1.1177392383856515,,,6.671058393746002,,False,False,False,False,2.6922494774153094,-5.128205128205132,12.0,A급,0.0,0.45135171043257927,0.0,0.0,0.0,False,False,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,4276113.283348801,6923611.807962131,0.6176130900971779,22,0.0,complete,1788415792201,1788416825018,1522904.84951557,1679308.94282441,-0.04884248943120987,145.0,154.0,6.206896551724128,2.0689655172413834,3.896103896103896,66.66666666666656,-1.992570269299322,-73.81816766995898,10.650800901304635,0.45135171043257927,0.0,,,,,,,,,,,,,,,,-1.992570269299322,-12056255.01481034,666439.0161107006,0.0,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-SUPER,슈퍼버스,147.0,149.4,129.9,142.94166666666666,0.9914375844975121,-15.011547344110854,-4.518160088614243,-0.9160002307389679,-1.3783791431532597,,,,,False,False,False,False,-90.67651052424696,-4.545454545454541,7.0,B급,0.0,0.044737434602154735,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,3378585.19094397,0.0,,8,0.0,complete,1788416441400,1788416818950,754270.68833747,925186.82615365,-0.10176865823722128,147.0,148.0,0.6802721088435382,0.0,0.6756756756756757,100.0,,253.19133183007034,,0.044737434602154735,0.0,,,,,,,,,,,,,,,,,2421997.3909439696,0.0,0.0,rising,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass
KRW-LINEA,리네아,3.46,3.4313333333333333,3.3204000000000002,3.8618333333333337,0.8227228207639659,-3.3409629361924194,11.147555133572146,-1.0439356079642284,-1.1402127684606538,,,9.776732415145572,,False,False,False,False,7.865611062468725,0.28985507246375164,11.0,A급,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,29073352.52285527,25522806.61948936,0.06503288801156923,3.47,3.49,0.5763688760807018,-0.2881844380403509,0.859598853868202,150.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,flat_or_na,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-DATA,데이터네트워크,261.0,260.26666666666665,307.2,460.06666666666666,0.3341043433564561,15.277777777777779,43.42848862483698,-1.0155793280053533,-0.6483854042082917,,,,,False,False,False,False,66.57254268644215,2.35294117647058,6.0,관찰,-0.3816793893129722,0.013055953439561563,0.0,-0.025700334104361566,0.013465711906114564,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,3571853.85406809,1511854.27858357,2.3625649010396015,14,0.0,complete,1788415936182,1788416810169,1640264.80886258,1131824.55460576,0.183414092257357,265.0,272.0,2.6415094339622636,-1.5094339622641506,4.044117647058823,157.14285714285714,2.1253943352090303,80.24845743438374,-81.90541617671995,0.013055953439561563,-0.3816793893129722,,,,,,,,,,,,,,,,2.1253943352090303,1590225.8807089503,-6843431.995745961,-0.3816793893129722,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-KERNEL,커널다오,50.7,51.973333333333336,49.398,67.85333333333332,0.46391752577319423,-5.213436441421379,23.40341913932009,-0.8812023979108616,-0.9089698166432228,,,,,False,False,False,False,-76.86987428518361,-4.519774011299427,7.0,B급,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,2754749.19839939,378163.75146642,0.7585864928148626,50.1,51.0,1.7964071856287456,1.1976047904191711,0.5882352941176415,33.333333333332924,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,flat_or_na,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-POKT,포켓네트워크,10.8,10.201333333333334,10.2652,12.375499999999999,0.8900903276851224,0.6221668030497783,17.568313738165447,-0.8112711412737651,-0.8645645422488905,0.7669036545203903,,,,False,False,False,False,236.06510569947142,8.324974924774331,8.0,B급,0.9345794392523477,0.18188766694407832,0.0,0.06593261686558272,-0.048322400181710634,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,176991.56132295492,13531521.30126576,0.013079945512586146,34,0.0,complete,1788415970622,1788416855336,19023605.76914805,61245955.35843191,-0.5260069819265103,10.8,11.5,6.481481481481466,0.0,6.086956521739125,100.0,-0.862396899177956,-97.64539572147632,57.60016142828584,0.18188766694407832,0.9345794392523477,,,,,,,,,,,,,,,,-0.862396899177956,-7339836.762539922,4945539.422419066,0.9345794392523477,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-SENT,센티언트,17.8,17.706666666666667,18.522000000000002,20.828333333333333,0.3400075557234761,4.401972429183322,14.987597023285588,-0.4219043814859619,-0.39518797809509143,10.433578370718557,,,,False,False,False,False,24.67531739049875,0.5649717514124353,7.0,B급,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,5595676.276125,12453749.55079402,-0.37996074448201284,18.0,18.1,0.5555555555555536,-1.1111111111111072,1.6574585635359154,300.0,,-100.0,,0.0,0.0,,,,,,,,,,,,,,,,,-1324396.630508372,0.0,0.0,falling,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-ZKC,바운드리스,63.9,61.166666666666664,57.832,72.99833333333332,1.2357938872338048,-5.766127172960754,16.208132605767243,-1.6364139666428563,-1.7709670948200738,,,9.152136509579785,,False,False,False,False,8776.891050793161,15.523465703971118,12.0,A급,-0.31152647975077885,0.4068631363679742,0.0,-0.022067747986320718,0.016351783849433588,False,True,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,3788945.9,6244710.479711649,0.6067448462678698,21,0.0,complete,1788415987994,1788416697140,1264208.08344257,1651590.44438272,-0.13285635384042602,66.1,66.8,1.0590015128593144,-3.3282904689863835,4.341317365269459,414.28571428571115,-13.133909556986088,-75.54794935511376,453.753656794822,0.4068631363679742,-0.4672897196261738,,,,,,,,,,,,,,,,-13.133909556986088,-11706465.7324489,5117004.973285449,-0.4672897196261738,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-KNC,카이버네트워크,154.0,159.2,153.22,174.31666666666666,0.420521446593769,-3.9028847408954377,8.671957166077068,-0.6943567827837297,-0.8508883506079847,,,10.19165106665369,,False,False,False,False,-67.45274955692865,-8.875739644970416,10.0,A급,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,361688.00809094,1190360.04823413,-0.5339216377779659,156.0,156.0,0.0,-1.2820512820512775,1.282051282051282,,,,-100.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,-154000.0,0.0,flat_or_na,falling,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-ZKP,지케이패스,62.5,61.333333333333336,63.001999999999995,79.14,0.6784854453928846,2.6485931663544964,22.50021059725381,-0.7445321176847732,-1.0087022042112401,3.5573927617665,,,,False,False,False,False,487.76189453836724,-10.315186246418328,7.0,B급,0.48154093097914075,0.049200233299814045,0.0,0.021886627270739645,-0.015215976467313652,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,1818979.880250013,2636505.747126294,0.6899206960700323,22,0.0,complete,1788415819068,1788416649287,2196538.17648374,1812041.08550226,0.09591854516330206,65.0,65.1,0.15384615384614886,-3.8461538461538436,3.993855606758824,2600.000000000079,0.582696739844398,63.95272729399342,-74.51930322632322,0.049200233299814045,0.32102728731941976,,,,,,,,,,,,,,,,0.582696739844398,709526.008837254,-7710565.0984793715,0.32102728731941976,rising,falling,sell_advantage_weakening,accelerating,leading_buy_inflow,False,False,False,pass
KRW-AUCTION,바운스토큰,4486.0,4485.466666666666,4392.46,5319.5,0.8287251419922148,-2.117416360460111,15.678791866403492,-1.0908711453453912,-1.0804130164792234,,,14.511850215852151,,False,False,False,False,7267.36635956483,1.9545454545454533,12.0,A급,0.0,0.0006673702891930589,0.0,-0.002997197620246972,0.002242305196501704,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,17069.29911055,32785.74928989,-0.3152429028471526,4478.0,4546.0,1.518535060294779,0.1786511835640825,1.3198416190057194,88.23529411764765,,-100.0,-100.0,0.0006673702891930589,0.0,,,,,,,,,,,,,,,,,-1200758.46506755,-477621.8792727,0.0,falling,falling,unavailable,accelerating,neutral,False,False,False,pass
KRW-ORDER,오덜리,46.7,44.833333333333336,43.36,55.8,0.9002250562640812,-3.397908979089798,19.653524492234162,-1.081690361871375,-1.197410882619882,,,,,False,False,False,False,46.298229889629724,0.43010752688172893,9.0,B급,-0.2136752136752018,0.02688597715640384,0.0,-0.015003750937725435,0.010747353302544838,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,2793993.526463777,1247771.0281521732,2.2391876902298398,21,0.0,complete,1788416480780,1788416835739,1045213.54569356,1399327.94523029,-0.1448592305966146,47.0,49.8,5.957446808510625,-0.6382978723404209,6.224899598393564,110.71428571428565,-0.9155695050112218,1650.306803250589,2365.9804113461328,0.02688597715640384,-0.2136752136752018,,,,,,,,,,,,,,,,-0.9155695050112218,2634364.739026346,1197171.638862173,-0.2136752136752018,rising,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-FCT2,피르마체인,9.9,9.394,9.8426,12.502749999999999,0.9745610892153422,4.55773880885131,24.864529803443236,-1.204051677304901,-1.098575892955623,3.7853348778626863,,,,False,False,False,False,-8.789729226488918,3.99159663865547,6.0,관찰,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,9609371.47173934,26535019.95980527,-0.4682786960218193,10.1,10.2,0.990099009900991,-1.9801980198019709,2.9411764705882253,299.99999999999886,,-100.0,-100.0,0.0,0.0,,,,,,,,,,,,,,,,,-100712.105798535,-31000.000000071,0.0,falling,falling,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-MTL,메탈,319.0,319.4,303.72,355.425,1.0972779067313754,-5.162649809034621,10.13575297179434,-1.3987069626894537,-1.4162669675477733,,,7.156668342935451,,False,False,False,False,-82.85108599495186,-2.1472392638036797,12.0,A급,0.3144654088050425,0.00011889429259781537,0.0,0.0211014982063773,-0.016650310737910345,False,False,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,5000.0000028,0.0,,1,0.0,complete,1788415829518,1788415829518,127518.72975768,230861.61777817,-0.2883609236138493,316.0,323.0,2.215189873417711,0.9493670886076,1.238390092879257,57.14285714285672,,0.0,,0.00011889429259781537,0.3144654088050425,,,,,,,,,,,,,,,,,0.0,0.0,0.3144654088050425,flat_or_na,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass
KRW-VET,비체인,9.04,8.712666666666667,7.2838,7.891,1.8707615558500423,-19.617049708485503,-10.412706458834966,-1.9273400046954356,-2.529770615507551,,,,,False,False,False,False,-78.87492907898876,-8.036622583926768,8.0,B급,0.0,0.03992834996634542,0.0,-0.015589679632088682,0.014564540383570801,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,3686359.9322369914,0.0,,3,0.0,complete,1788415786897,1788415806679,10010254.24151113,4113925.7873173,0.4174634167901439,8.96,9.1,1.5624999999999778,0.8928571428571175,0.6593406593406648,42.85714285714367,,-73.82791565330051,-100.0,0.03992834996634542,0.0,,,,,,,,,,,,,,,,,-10398723.561320798,-15109658.581583275,0.0,falling,falling,buy_only,accelerating,neutral,False,False,False,pass
KRW-TAO,비트텐서,303600.0,317746.6666666667,291916.0,331917.5,0.44678609062172026,-8.848664227608863,4.269384209429546,-0.6276433921186642,-0.888744365563813,,,4.803838285625676,,False,False,False,False,-61.982794897484574,-7.212713936430315,11.0,A급,0.09891196834816984,0.047251654419632416,0.0,0.0021074815595323315,-0.0017681882606428445,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,2042799.7250390004,5427092.188322999,0.37640778047483964,24,0.0,complete,1788415886825,1788416763804,436.49530602,385.77424496,0.06168422629726404,299000.0,303600.0,1.538461538461533,1.538461538461533,0.0,0.0,-0.3098194975451389,-87.70103422369847,-77.57781256145842,0.047251654419632416,0.09891196834816984,,,,,,,,,,,,,,,,-0.3098194975451389,-14566724.703228,-18777023.503772,0.09891196834816984,falling,falling,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-QTUM,퀀텀,1135.0,1158.4,1020.98,1112.4083333333333,0.8883469778784292,-13.459617230504032,-4.1344230610762045,-0.8274513075767438,-1.1467779889439738,,,,,False,False,False,False,-79.17453996070208,-0.43744531933508357,8.0,B급,0.0,0.0028834948507494573,0.0,0.02322475759160003,-0.020852247876209873,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,99999.99999745,0.0,1,0.0,complete,1788416617344,1788416617344,38796.05257851,52204.99426732,-0.14734931249227098,1122.0,1140.0,1.6042780748663166,1.158645276292325,0.43859649122807015,27.777777777778702,,-100.0,,0.0028834948507494573,-0.2636203866432374,,,,,,,,,,,,,,,,,-133146.0,99999.99999745,-0.2636203866432374,falling,rising,sell_only,accelerating,neutral,False,False,False,pass
KRW-LINK,체인링크,15400.0,15760.666666666666,13349.4,13001.25,0.3864118895966051,-18.062734405041923,-21.22424125885331,-0.3223094842170333,-0.8379423660673417,,,,,False,False,False,False,-39.26454272625415,-3.327055869428752,4.0,-,0.0,0.09531145309355082,0.0,-0.008492569002127581,0.008701305098060885,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,22090871.5349763,7108802.0322471,3.1075378713272945,29,0.0,complete,1788415801027,1788416860249,15187.64415652,11520.47319958,0.1373054831250559,15290.0,15600.0,2.0274689339437435,0.7194244604316502,1.282051282051282,64.51612903225809,0.7219257918679096,-52.00764810327683,-63.15696247409311,0.09531145309355082,0.0,,,,,,,,,,,,,,,,0.7219257918679096,-23939111.705925513,-12186029.527850002,0.0,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-XRP,엑스알피(리플),1877.0,1939.9333333333334,1647.9,1748.2416666666666,1.245607320552522,-17.721544592107126,-10.964826563833196,-1.4335329765178568,-1.78384413309354,,,,,False,False,False,False,-53.89125815408939,-3.2457496136012343,8.0,B급,0.16000000000000458,0.041345719224821664,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,337985872.6134775,308375930.5808428,1.096018979097567,651,0.0,complete,1788415784180,1788416875651,2044602.46170637,2858803.8027869,-0.16604810965315184,1859.0,1885.0,1.3986013986013957,0.968262506724038,0.42440318302387264,30.769230769231136,0.2557916469064587,-61.77286668472547,-70.69441053908274,0.041345719224821664,0.10666666666667712,,,,,,,,,,,,,,,,0.2557916469064587,-546165888.9794524,-743900908.9350502,0.10666666666667712,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-CHZ,칠리즈,18.5,19.16,19.31,33.155,0.34916201117320966,0.7767995857068802,42.210827929422415,-1.0536422197246789,-0.8334245481171898,0.7372517645599482,,,,False,False,False,False,-0.6584841153360999,-3.645833333333326,4.0,-,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,13698633.62737434,13702629.30869644,-0.0001458210642123273,18.4,18.7,1.6304347826086918,0.5434782608695787,1.0695187165775364,66.66666666666576,,,-100.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,-759145.5092125951,0.0,flat_or_na,falling,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-ASTR,아스타,7.54,7.534666666666666,7.139600000000001,8.612083333333334,0.919724975444236,-5.53345658953815,12.510523005467139,-1.1035292530792165,-1.3374751518747725,,,9.353835836075776,,False,False,False,False,-75.66098255541735,-3.084832904884316,10.0,A급,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,10911650.69990809,5688447.41198396,0.31464894079043476,7.49,7.67,2.4032042723631575,0.6675567423231055,1.6949152542372867,72.22222222222197,,-100.0,-100.0,0.0,0.0,,,,,,,,,,,,,,,,,-222148.66310165357,-11100.072074000002,0.0,falling,falling,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-ZK,지케이싱크,12.3,12.206666666666667,12.058,16.156666666666666,0.49396267837542585,-1.2329297285343106,24.44811223437177,-1.2655419584652494,-1.0900096080737982,,,,,False,False,False,False,1073.8193872349311,6.956521739130439,10.0,A급,-0.8064516129032251,0.007705899926349957,0.0,-0.054884742041694246,0.037363871898190126,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,210809.11056936302,0.0,2,0.0,complete,1788416097047,1788416660255,19127070.33122548,33749861.50066055,-0.27654386634848555,12.2,12.6,3.2786885245901676,0.819672131147553,2.3809523809523725,74.99999999999967,,-100.0,,0.007705899926349957,-0.8064516129032251,,,,,,,,,,,,,,,,,-2500311.844077824,210809.11056936302,-0.8064516129032251,falling,rising,sell_only,accelerating,neutral,False,False,False,pass
KRW-STORJ,스토리지,66.6,64.51333333333334,75.334,108.51416666666667,0.9071949947862423,14.363589702745994,40.54846909389711,-2.3036669467946607,-1.444567358138616,6.235098230120287,,,,False,False,False,False,1418.1320621413001,17.939609236234478,7.0,B급,-0.30030030030028243,0.18906738983673677,2.0,-0.06256517205420753,0.034120630108070316,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,4341562.604716312,19733626.933854774,0.22000834510902703,110,0.0,complete,1788415800905,1788416873328,1667337.38525236,579370.46635966,0.48424939544858053,72.1,88.0,22.052704576976435,-7.628294036061023,24.318181818181824,134.59119496855342,-1.823824937300373,-74.02995578573116,141.2564881775864,0.18906738983673677,0.0,,,,,,,,,,,,,,,,-1.823824937300373,-12376016.19066713,11554105.17967544,0.0,falling,rising,sell_advantage_accelerating,accelerating,neutral,True,True,False,🔴 1차 급등 완료·상승분 반납 / 신규매수 금지
KRW-ENA,에테나,207.0,209.33333333333334,149.14,142.55833333333334,2.580855929434822,-40.360287872692346,-46.84047465949612,-2.486405709953155,-3.8623305531465526,,,,,False,False,False,False,-51.26820892636803,-6.756756756756754,6.0,관찰,-0.48076923076922906,0.036717967150465824,0.0,-0.03266906239791645,0.0381786021358721,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,124111606.624383,28337313.017564375,4.379794462073897,51,0.0,complete,1788415812925,1788416746507,6784099.97619015,6680485.56196381,0.00769532890059875,206.0,211.0,2.4271844660194164,0.4854368932038833,1.8957345971563981,80.0,2.137380605194552,147.9983224988984,26.972824791196672,0.036717967150465824,-0.48076923076922906,,,,,,,,,,,,,,,,2.137380605194552,74066265.44070047,6019692.641578954,-0.48076923076922906,rising,rising,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-MANA,디센트럴랜드,102.0,102.46000000000001,97.97200000000001,107.54333333333334,0.6812970848345978,-4.580900665496263,4.7267768031491135,-0.8075889538209875,-0.92620158055795,,,5.103399629594318,,False,False,False,False,95.85862544456162,-0.9708737864077666,14.0,A급,0.0,0.0,0.0,0.0,0.0,True,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,99999.9999992,5050.514850959999,19.799961578212574,2,0.0,complete,1788416747436,1788416756505,1088870.4706999,2468818.73716654,-0.3878776885331702,101.0,103.0,1.980198019801982,0.990099009900991,0.9708737864077669,50.0,19.799961578212574,,-99.51390617411387,0.0,0.0,,,,,,,,,,,,,,,,19.799961578212574,99999.9999992,-1033949.48514966,0.0,rising,falling,buy_advantage_accelerating,flat_or_na,neutral,False,False,False,pass
KRW-OPEN,오픈렛저,160.0,205.8,238.54,263.125,-1.8129770992366345,13.725161398507579,21.786223277909734,1.1864285778318744,1.049342631875393,,,,,False,False,False,False,402.5478497965783,-23.809523809523814,4.0,-,0.6289308176100628,0.10009274236114152,0.0,0.031806615776086566,-0.0228601451598891,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,7580040.9331938,352718.80000000005,21.49032298021483,53,0.0,complete,1788416639338,1788416867096,1308473.19291339,1479530.47330308,-0.061354754465523215,162.0,162.0,0.0,-1.2345679012345734,1.2345679012345678,,18.691058747171322,595.6444964746374,-9.387459663226128,0.10009274236114152,0.6289308176100628,,,,,,,,,,,,,,,,18.691058747171322,6490398.02340185,-36541.66956532997,0.6289308176100628,rising,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-PYTH,피스네트워크,78.6,69.45333333333333,63.25,62.190000000000005,2.0472132432167722,-9.80764163372859,-11.679262475210368,-1.9265997457933821,-2.0955064901734164,,,,,False,False,False,False,-52.26496600991902,17.313432835820898,6.0,관찰,0.25510204081631294,0.09938764031042524,0.0,0.01959055735136772,-0.018447209753304605,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,11787379.853568116,3783855.911240357,3.1151767218599464,41,0.0,complete,1788415885473,1788416655308,705258.4177956,1221651.99816088,-0.26799044526880744,79.0,81.9,3.6708860759493644,-0.5063291139240533,4.0293040293040425,113.79310344827596,2.516221218675151,189.49181284360935,-44.33936501486927,0.09938764031042524,0.25510204081631294,,,,,,,,,,,,,,,,2.516221218675151,7715630.902264975,-3014226.6335440893,0.25510204081631294,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-ENS,이더리움네임서비스,7545.0,7799.0,6619.4,7335.0,1.496616345653301,-17.820346254947587,-6.32583503749148,-1.6655324632894786,-2.1549606128420775,,,,,False,False,False,False,-1.7957883540267727,-3.3311979500320277,8.0,B급,0.3324468085106336,0.21332434431580172,0.0,0.01735207357278501,-0.01576209786548599,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,7034974.604652048,38463551.09383535,0.18289976886142376,56,0.0,complete,1788415827118,1788416777703,20638.62384474,28662.23268659,-0.1627478588886404,7435.0,7610.0,2.353732347007398,1.479488903833226,0.8541392904073587,37.142857142856954,-0.4132971198150843,144.95829841268085,698.4885726115023,0.21332434431580172,0.3324468085106336,,,,,,,,,,,,,,,,-0.4132971198150843,4163067.5697655478,33646506.44058025,0.3324468085106336,rising,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
