market,days,price,ma15,ma50,ma120,rsi,adx,macd,signal,hist,hist_prev,mac_up,mac_cross,higher_low,support,resistance,near_support,near_resistance,volume_accel,value_accel,d1,d5,d20,candle,excluded,score,snapshot_kst,snapshot_epoch,value_accel_pct,launch_score,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_value_accel_pct,delta_price_pct_15m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate
KRW-SIGN,200,12.9,11.389333333333333,10.783399999999999,13.790583333333332,76.83862884012146,36.402829162661455,0.5736006602394319,0.32048592087714606,0.25311473936228585,0.24013161068377709,True,False,True,12.5,13.0,0.03200000000000003,0.007751937984496138,1.3361632728343507,1.5067767696836596,0.06611570247933884,0.10256410256410264,0.4254143646408839,0.06611570247933884,True,3,2026-09-03T15:24:42.648780+09:00,1788416682,86.66696604915435,13.0,11121956.501386033,11888025.753942657,0.9355595900940442,40,0.0,complete,1788415784697,1788416896807,29273130.07287687,28578247.44098717,0.012011514016639841,12.1,12.9,6.6115702479338845,6.6115702479338845,0.0,0.0,0.21566587302555928,-63.646705051998765,-72.02689288324983,0.5764331461718086,0.78125,,,,,,,,,,,,,,,,0.21566587302555928,-19472124.495383523,-30610026.76602271,0.5764331461718086,0.78125,falling,falling,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-SLX,95,91.2,94.64666666666668,118.84,,35.57646031000192,11.656059147087564,-10.826813389472363,-14.084751762980327,3.2579383735079634,3.566775402597596,False,False,False,87.0,102.0,0.048275862068965614,0.11842105263157898,0.3088705696335371,0.29598649872101707,-0.007616974972796564,-0.06843718079673133,-0.1709090909090909,-0.006535947712418277,False,3,2026-09-03T15:24:42.648780+09:00,1788416682,,,12191732.283545176,28336809.996754702,0.43024364016067596,31,0.0,complete,1788415829889,1788416915384,3898666.48749038,2024844.83152022,0.31633630038933447,91.8,92.2,0.43572984749455923,-0.6535947712418277,1.0845986984815619,249.99999999999747,0.18377024902301836,339.6116509844728,151.84003733629334,,-0.10952902519166807,,,,,,,,,,,,,,,,0.18377024902301836,9418436.2946325,17084901.723363176,,-0.10952902519166807,rising,rising,sell_advantage_weakening,flat_or_na,neutral,False,False,False,pass
KRW-SNT,200,10.7,9.196,8.8698,10.946583333333333,63.96182912096255,45.39523764692485,0.3577774176105635,0.186776961072873,0.17100045653769047,0.0985482891131236,True,False,True,10.7,10.8,0.0,0.009345794392523477,0.861583205755486,0.9274111165499112,0.19955156950672648,0.05940594059405946,0.5758468335787923,0.19820828667413215,True,3,2026-09-03T15:24:42.648780+09:00,1788416682,-62.94757089047336,11.0,331627966.19071287,551108603.5436822,0.6017470314531702,1453,0.0,complete,1788415788851,1788416937478,49588495.8534012,68365756.61522986,-0.15919104541671625,8.93,11.6,29.899216125419926,19.820828667413217,7.758620689655175,33.7078651685393,-0.7208553775658334,-22.20250324195847,70.9940410995471,2.8861006091444352,-2.7272727272727337,,,,,,,,,,,,,,,,-0.7208553775658334,-94642775.17017055,228811639.27529293,2.8861006091444352,-2.7272727272727337,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-QKC,200,3.13,2.99,2.8594,3.376,65.38318997514504,46.2108852465087,0.0537245157182582,0.03738638837530898,0.016338127342949225,0.008546952769583463,True,False,True,2.9,3.2,0.0862068965517242,0.01587301587301604,6.29254777838946,6.74333396609691,0.03960396039603964,0.0714285714285714,0.12099644128113884,0.03618421052631571,True,3,2026-09-03T15:24:42.648780+09:00,1788416682,309.30835190790714,13.0,3069299.5498528075,28458711.772962883,0.10785096578998304,72,0.0,complete,1788415874745,1788416868645,59898870.62043552,17543014.2659175,0.54693731198144,3.04,3.57,17.434210526315773,2.960526315789469,12.324929971988794,83.01886792452832,-1.2388542297619807,-87.25941038373631,59.088220536002865,2.14492021516088,-1.2618296529968487,,,,,,,,,,,,,,,,-1.2388542297619807,-21021418.71592326,10570076.349749722,2.14492021516088,-1.2618296529968487,falling,rising,sell_advantage_accelerating,accelerating,neutral,True,True,False,🔴 1차 급등 완료·상승분 반납 / 신규매수 금지
KRW-DRV,52,198.0,200.66666666666666,166.98,,53.62502307229175,48.66997524935597,13.839673431730802,13.892429085148619,-0.05275565341781707,1.2828084113492828,False,False,True,188.0,203.0,0.05319148936170204,0.025252525252525304,0.11071429533238959,0.09769785323896289,-0.005025125628140725,-0.17500000000000004,0.4887218045112782,0.0,True,3,2026-09-03T15:24:42.648780+09:00,1788416682,,,0.0,0.0,,0,0.0,complete,,,478877.66710752,357088.56999553,0.14568662190716797,198.0,199.0,0.5050505050504972,0.0,0.5025125628140703,100.0,,-100.0,,,0.0,,,,,,,,,,,,,,,,,-724678.3309293,0.0,,0.0,falling,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-ZORA,200,10.8,9.533999999999999,8.5338,11.596916666666667,60.17526120206401,45.36434795194123,0.6985564884498512,0.4276102790360179,0.2709462094138333,0.305449558056502,False,False,True,10.3,10.9,0.03883495145631044,0.01869158878504673,0.6043182896209417,0.5778790880261025,0.0490196078431373,0.2588235294117647,0.5735294117647058,0.0490196078431373,True,3,2026-09-03T15:24:42.648780+09:00,1788416682,1749.8549602396483,10.0,11474610.502858842,5614053.255501486,2.043908381455824,27,0.0,complete,1788415784471,1788416864324,19160101.37454631,46982375.42297068,-0.4206415513225659,10.2,10.9,6.862745098039236,5.882352941176494,0.9174311926605472,14.285714285714194,1.9432934117455407,329.54579660646255,-78.8548558698335,0.28266256536176115,0.9345794392523477,,,,,,,,,,,,,,,,1.9432934117455407,8803274.735284902,-20936029.453522265,0.28266256536176115,0.9345794392523477,rising,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-BSB,28,147.0,145.66666666666666,,,33.50111799020836,,-14.719670113925446,-17.562098824743828,2.842428710818382,2.4382176459726352,True,False,True,126.0,154.0,0.16666666666666674,0.04761904761904767,0.1476504259946312,0.15293859641225013,-0.006756756756756799,-0.006756756756756799,-0.1301775147928994,-0.01342281879194629,False,3,2026-09-03T15:24:42.648780+09:00,1788416682,,,5053183.3562422795,235924.4748,21.41864832178183,14,0.0,complete,1788416539707,1788416540211,583149.32197045,1019447.19797827,-0.2722443675478471,149.0,151.0,1.342281879194629,-1.342281879194629,2.6490066225165565,200.0,1.985115919547848,401.7819971931584,355.2760078419226,,0.0,,,,,,,,,,,,,,,,1.985115919547848,4046135.7968422794,184104.3765,,0.0,rising,rising,buy_advantage_accelerating,flat_or_na,neutral,False,False,False,pass
KRW-SUN,200,22.2,23.466666666666665,25.168000000000003,26.388333333333332,20.9816909068701,24.378289309486224,-0.8052521923081528,-0.6716868732935827,-0.13356531901457014,-0.1365067420607312,False,False,False,21.9,24.5,0.013698630136986356,0.10360360360360366,0.6120519884208426,0.5727563345452061,-0.004484304932735439,-0.05531914893617029,-0.1328125000000001,-0.004484304932735439,False,3,2026-09-03T15:24:42.648780+09:00,1788416682,5.767425898801903,3.0,0.0,0.0,,0,0.0,complete,,,3139218.66742194,3497825.54844281,-0.05403111224778042,22.3,22.4,0.4484304932735439,-0.4484304932735439,0.8928571428571397,200.0,,,-100.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,-155400.0,0.0,0.0,flat_or_na,falling,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-ONG,200,130.0,140.49333333333334,87.77600000000001,84.46333333333334,52.89474587798596,52.772425528968206,18.961866236362866,20.994035183206506,-2.0321689468436404,-0.17248013347104063,False,False,True,121.0,152.0,0.07438016528925617,0.1692307692307693,0.4832338720301341,0.4506408118401531,-0.0714285714285714,-0.2571428571428571,1.0376175548589344,-0.0714285714285714,True,3,2026-09-03T15:24:42.648780+09:00,1788416682,-72.70984234311379,6.0,22873789.030836508,102720371.94063962,0.22268016167284604,129,0.0,complete,1788415921675,1788416974696,7529248.10371957,6321397.34788088,0.08720537682228531,140.0,143.0,2.1428571428571352,-7.14285714285714,9.090909090909092,433.3333333333344,-3.331568002770259,-59.38901229383249,548.201112422978,0.013778808160722633,0.0,,,,,,,,,,,,,,,,-3.331568002770259,-33450349.639060237,86873380.94170867,0.013778808160722633,0.0,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-GRVT,30,224.0,271.26666666666665,,,28.452976288601334,15.144087144651085,-52.943707554496484,-46.47409387852934,-6.469613675967146,-9.065159874371666,True,False,False,217.0,256.0,0.032258064516129004,0.1428571428571428,0.21878971666573666,0.15933998784805747,0.022831050228310446,-0.05485232067510548,-0.4778554778554779,0.02752293577981657,False,3,2026-09-03T15:24:42.648780+09:00,1788416682,,,15836117.666169932,5231597.91458304,3.0270135290838907,35,0.0,complete,1788415782794,1788416968694,927310.40269813,1929270.31386661,-0.3507549796714355,218.0,225.0,3.2110091743119185,2.752293577981657,0.4444444444444444,14.28571428571389,-79.27275388828718,-44.07036271668372,1420.6394341910745,,0.0,,,,,,,,,,,,,,,,-79.27275388828718,-12478240.222386984,4887558.57185969,,0.0,falling,rising,buy_advantage_weakening,flat_or_na,neutral,False,False,False,pass
KRW-WIF,121,276.0,273.73333333333335,226.62,248.65833333333333,61.686526160829,47.9119484352815,16.61740219407625,16.816406013816238,-0.19900381973998904,0.3179492417793526,False,False,True,259.0,278.0,0.06563706563706573,0.007246376811594235,0.03532669477951387,0.032307507877705664,0.014705882352941124,-0.014285714285714235,0.40816326530612246,0.01098901098901095,True,2,2026-09-03T15:24:42.648780+09:00,1788416682,,,0.0,0.0,,0,0.0,complete,,,200381.09031044,445204.54829747,-0.3792269272206055,273.0,279.0,2.19780219780219,1.098901098901095,1.0752688172043012,50.0,,,-100.0,,0.0,,,,,,,,,,,,,,,,,0.0,-692726.2324129201,,0.0,flat_or_na,falling,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-USDS,157,1374.0,1380.3333333333333,1417.74,1463.25,39.619639949963506,14.691350809160623,-10.674002716439873,-12.748555938106842,2.074553221666969,2.6911963773468326,False,False,False,1373.0,1393.0,0.0007283321194464509,0.013828238719068464,0.13804570584862844,0.13807125345839516,-0.009372746935832788,-0.006507592190889366,-0.027600849256900206,-0.009372746935832788,False,2,2026-09-03T15:24:42.648780+09:00,1788416682,-76.20876583598717,5.0,0.0,0.0,,0,0.0,complete,,,33747.10056047,9457.62088023,0.5621950303181137,1387.0,1388.0,0.07209805335255393,-0.9372746935832788,1.0086455331412103,1400.0000000001078,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,flat_or_na,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-FOLD,12,80.1,,,,,,-17.20049037658073,-11.179029498005912,-6.021460878574819,-5.371831312198811,False,False,False,79.3,148.0,0.015132408575031508,0.8385093167701863,,,-0.07683486238532111,-0.36111111111111116,,-0.07683486238532111,False,2,2026-09-03T15:24:42.648780+09:00,1788416682,,,8325455.736526143,30708086.69449845,0.27111606852463727,86,0.0,complete,1788415822062,1788416706133,2420539.62409253,1037409.81007746,0.39998555223149523,87.2,97.0,11.238532110091736,-8.142201834862394,17.42268041237114,172.44897959183686,-0.28673899642304407,29.40604016400581,166.26903869312187,,-0.496894409937898,,,,,,,,,,,,,,,,-0.28673899642304407,1891864.440498013,19175357.67530149,,-0.496894409937898,rising,rising,sell_advantage_accelerating,flat_or_na,neutral,False,False,False,pass
KRW-UNI,200,7850.0,6559.666666666667,5738.68,5145.608333333334,73.21072699824737,45.34858690383927,644.0487590052062,405.81830813810984,238.23045086709635,258.2084785683886,False,False,True,5775.0,8785.0,0.35844155844155834,0.11982154238368392,2.152895087025359,2.71615098259401,-0.027278363298202102,0.206923076923077,0.7329357190192181,-0.02546583850931672,True,2,2026-09-03T15:24:42.648780+09:00,1788416682,433.94518320131345,6.0,11496228.226503747,46636751.01819135,0.24650577013865038,62,0.0,complete,1788415817513,1788416706318,15017.43704629,35901.31904913,-0.4101412446860312,8050.0,8075.0,0.31055900621117516,-2.4844720496894457,2.786377708978328,900.0000000000144,-0.5144273860960779,11.456520127977331,244.05264264693795,0.5690706059398849,0.38363171355497716,,,,,,,,,,,,,,,,-0.5144273860960779,1181687.4411791451,33081630.30776875,0.5690706059398849,0.38363171355497716,rising,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-UP2,114,70.0,74.24666666666667,82.50200000000001,,33.02303469964606,14.050407791470075,-3.1049774039060765,-3.1250897051353355,0.020112301229259,0.10020814200453687,False,False,False,69.3,77.2,0.012987012987013102,0.09971509971509973,0.407378456629525,0.37591657576640514,-0.007072135785007094,-0.06524633821571224,-0.0664893617021276,-0.011267605633802802,False,2,2026-09-03T15:24:42.648780+09:00,1788416682,,,111946.74999992599,1302928.1234348002,0.08591935962270134,6,0.0,complete,1788416131845,1788416595008,407050.22960668,122206.99183119,0.5381943339415125,71.0,71.3,0.42253521126760507,-1.4084507042253502,1.8232819074333761,433.3333333333333,,361.75159851654496,,,-0.14265335235377208,,,,,,,,,,,,,,,,,87702.816603794,1302928.1234348002,,-0.14265335235377208,rising,rising,sell_advantage_weakening,flat_or_na,neutral,False,False,False,pass
KRW-CRV,14,499.0,,,,,,2.6755711888296787,-3.87609498842001,6.551666177249689,5.491911699022715,True,False,False,407.0,979.0,0.22113022113022107,0.9698189134808852,11.155926552878523,13.414187042647272,-0.007984031936127733,0.17216981132075482,,-0.006000000000000005,False,2,2026-09-03T15:24:42.648780+09:00,1788416682,,,4906642.16196014,669131.0193466899,7.332857123782379,13,0.0,complete,1788415825517,1788416747674,222801.84030022,406686.31593033,-0.29211745099579334,500.0,502.0,0.40000000000000036,-0.20000000000000018,0.5976095617529881,150.0,-2.2138500721538428,-31.191245884583697,-10.41731524720949,,0.4024144869215318,,,,,,,,,,,,,,,,-2.2138500721538428,-2224197.8380346103,-77811.34032159008,,0.4024144869215318,falling,falling,buy_advantage_weakening,flat_or_na,neutral,False,False,False,pass
KRW-EGLD,200,7340.0,5191.266666666666,4393.14,4711.533333333334,92.07535369949368,49.1499365679585,641.4232521859922,357.6994457026467,283.72380648334547,224.40594924236171,True,False,True,4633.0,7585.0,0.5961579969781998,0.02569303583502358,5.071616759792912,6.729288064662969,0.012320328542094527,0.4716417910447761,0.9667553191489362,0.012320328542094527,True,2,2026-09-03T15:24:42.648780+09:00,1788416682,2307.572458715557,8.0,46431142.05747265,68488051.83573666,0.6779451424437387,218,0.0,complete,1788415799924,1788416758987,6852.77225958,19738.41808614,-0.4845832645710806,7305.0,7490.0,2.532511978097185,0.4791238877481119,2.0026702269692924,81.08108108108125,-0.028134992714151985,-24.881849024844627,-21.764415919905822,12.8498288864821,-0.1360544217687054,,,,,,,,,,,,,,,,-0.028134992714151985,-15379673.910068028,-19052742.600745827,12.8498288864821,-0.1360544217687054,falling,falling,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-NCT,9,15.5,,,,,,-2.576666721822466,-1.631100726925244,-0.9455659948972222,-0.9786398911568699,False,False,False,15.1,22.5,0.0331125827814569,0.4423076923076923,,,-0.006369426751592355,-0.13812154696132606,,0.0,False,2,2026-09-03T15:24:42.648780+09:00,1788416682,,,214933.049974656,2196224.47181315,0.0978647914788111,9,0.0,complete,1788416570253,1788416729861,26157266.18316731,24502794.06760345,0.032658313222963184,15.6,15.8,1.2820512820512997,-0.6410256410256387,1.8987341772151944,149.99999999999915,,-97.71119718406875,,,-0.6410256410256387,,,,,,,,,,,,,,,,,-9175698.964221189,2196224.47181315,,-0.6410256410256387,falling,rising,sell_advantage_weakening,flat_or_na,neutral,False,False,False,pass
KRW-FF,200,151.0,124.72,101.212,109.46833333333333,71.68102529718928,51.34581801712407,12.034302498809694,9.397562353858229,2.6367401449514656,2.1170378740241773,True,False,True,112.0,155.0,0.3392857142857142,0.03333333333333344,2.0844911014887018,2.3173602425743023,0.04166666666666674,0.16279069767441867,0.6357688113413305,0.034482758620689724,True,2,2026-09-03T15:24:42.648780+09:00,1788416682,23.305484177471204,9.0,9553901.50305561,4822695.88861859,1.9810292259154294,28,0.0,complete,1788415796728,1788416718746,1575409.38759699,3677251.57356797,-0.40014807761451704,145.0,151.0,4.137931034482767,4.137931034482767,0.0,0.0,1.0915335856055393,334.26825013879267,94.9894076120769,0.03722152513574528,0.6666666666666599,,,,,,,,,,,,,,,,1.0915335856055393,7353901.50305511,2349384.1596998903,0.03722152513574528,0.6666666666666599,rising,rising,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-PUMP,200,5.94,6.306,4.1662,3.1494166666666668,56.42522744992148,55.12726836385106,0.6080790707575741,0.7507468571687441,-0.14266778641117006,-0.12185183960439938,False,False,True,3.77,7.12,0.5755968169761274,0.19865319865319853,0.18326965329632136,0.16644329308581954,0.05506216696269983,-0.15625,0.47761194029850773,0.05693950177935947,True,2,2026-09-03T15:24:42.648780+09:00,1788416682,-57.83440809546071,6.0,23355922.03207469,111523462.65401986,0.20942608376976202,70,0.0,complete,1788415815263,1788416727016,45833862.26613597,51629394.64890846,-0.059463766820600596,5.62,6.02,7.117437722419928,5.693950177935947,1.3289036544850363,19.999999999999936,-0.3899739830415485,-56.46102443081605,24.613249674073924,0.6400161361331484,-0.6688963210702337,,,,,,,,,,,,,,,,-0.3899739830415485,-30287788.52092593,22027792.694597736,0.6400161361331484,-0.6688963210702337,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-EURC,7,1594.0,,,,,,-0.7877704965451358,-0.025056336540400848,-0.7627141600047349,-0.33469647602283953,False,False,False,1582.0,1624.0,0.007585335018963413,0.01882057716436636,,,-0.0012531328320801727,-0.006853582554517179,,0.0037783375314861534,False,2,2026-09-03T15:24:42.648780+09:00,1788416682,,,6379.999999999999,0.0,,2,0.0,complete,1788416837333,1788416837333,19875.57481243,83439.13954866,-0.6152421281839121,1588.0,1596.0,0.5037783375314797,0.37783375314861534,0.12531328320802004,24.9999999999989,,-98.21811830348118,-100.0,,0.0,,,,,,,,,,,,,,,,,-351668.46149238,-120151.53850761999,,0.0,falling,falling,buy_only,flat_or_na,neutral,False,False,False,pass
KRW-DOS,24,315.0,344.6666666666667,,,30.989350756650524,,-29.605367684232192,-34.824994566370975,5.219626882138783,8.005472665742076,False,False,False,308.0,363.0,0.025974025974025983,0.14873417721518978,0.4816172076317753,0.45878274784960893,-0.030674846625766916,-0.19387755102040816,-0.20403022670025184,-0.030674846625766916,False,2,2026-09-03T15:24:42.648780+09:00,1788416682,,,29822356.45681976,26464632.469173845,1.1268758971641497,95,0.0,complete,1788415795849,1788416909943,884603.80879988,713100.11086333,0.1073438550321028,326.0,332.0,1.8404907975460016,-3.3742331288343586,5.120481927710843,283.33333333333456,-0.3728341500311039,35.70330934932,80.60162346269004,,-1.253918495297801,,,,,,,,,,,,,,,,-0.3728341500311039,7846211.144067887,11811036.359811574,,-1.253918495297801,rising,rising,buy_advantage_weakening,flat_or_na,neutral,False,False,False,pass
